E M
-2.75117 1.05495
-2.75119 1.05385
-2.7512 1.05275
-2.75122 1.05165
-2.75124 1.05055
-2.75125 1.04945
-2.75127 1.04835
-2.75128 1.04725
-2.7513 1.04614
-2.75131 1.04504
-2.75133 1.04394
-2.75135 1.04284
-2.75136 1.04174
-2.75138 1.04064
-2.7514 1.03954
-2.75141 1.03844
-2.75143 1.03735
-2.75145 1.03625
-2.75146 1.03515
-2.75148 1.03405
-2.7515 1.03295
-2.75152 1.03185
-2.75153 1.03075
-2.75155 1.02965
-2.75157 1.02856
-2.75158 1.02746
-2.7516 1.02636
-2.75162 1.02526
-2.75164 1.02417
-2.75166 1.02307
-2.75167 1.02197
-2.75169 1.02088
-2.75171 1.01978
-2.75173 1.01868
-2.75175 1.01759
-2.75177 1.01649
-2.75179 1.01539
-2.7518 1.0143
-2.75182 1.0132
-2.75184 1.01211
-2.75186 1.01101
-2.75188 1.00992
-2.7519 1.00882
-2.75192 1.00773
-2.75194 1.00664
-2.75196 1.00554
-2.75198 1.00445
-2.752 1.00335
-2.75202 1.00226
-2.75204 1.00117
-2.75206 1.00007
-2.75208 0.998981
-2.7521 0.997889
-2.75212 0.996796
-2.75214 0.995704
-2.75216 0.994612
-2.75218 0.99352
-2.7522 0.992428
-2.75222 0.991337
-2.75224 0.990246
-2.75226 0.989155
-2.75228 0.988064
-2.7523 0.986974
-2.75233 0.985883
-2.75235 0.984793
-2.75237 0.983703
-2.75239 0.982614
-2.75241 0.981524
-2.75243 0.980435
-2.75246 0.979346
-2.75248 0.978257
-2.7525 0.977168
-2.75252 0.97608
-2.75254 0.974992
-2.75257 0.973904
-2.75259 0.972816
-2.75261 0.971729
-2.75263 0.970642
-2.75266 0.969555
-2.75268 0.968468
-2.7527 0.967381
-2.75273 0.966295
-2.75275 0.965209
-2.75277 0.964123
-2.7528 0.963037
-2.75282 0.961952
-2.75284 0.960867
-2.75287 0.959782
-2.75289 0.958697
-2.75291 0.957613
-2.75294 0.956529
-2.75296 0.955445
-2.75299 0.954361
-2.75301 0.953278
-2.75303 0.952194
-2.75306 0.951111
-2.75308 0.950029
-2.75311 0.948946
-2.75313 0.947864
-2.75316 0.946782
-2.75318 0.9457
-2.75321 0.944619
-2.75323 0.943538
-2.75326 0.942457
-2.75328 0.941376
-2.75331 0.940296
-2.75333 0.939215
-2.75336 0.938135
-2.75338 0.937056
-2.75341 0.935976
-2.75344 0.934897
-2.75346 0.933818
-2.75349 0.93274
-2.75351 0.931661
-2.75354 0.930583
-2.75357 0.929505
-2.75359 0.928428
-2.75362 0.92735
-2.75365 0.926273
-2.75367 0.925196
-2.7537 0.92412
-2.75373 0.923044
-2.75375 0.921968
-2.75378 0.920892
-2.75381 0.919816
-2.75383 0.918741
-2.75386 0.917666
-2.75389 0.916592
-2.75392 0.915517
-2.75394 0.914443
-2.75397 0.91337
-2.754 0.912296
-2.75403 0.911223
-2.75406 0.91015
-2.75408 0.909077
-2.75411 0.908005
-2.75414 0.906933
-2.75417 0.905861
-2.7542 0.904789
-2.75423 0.903718
-2.75425 0.902647
-2.75428 0.901577
-2.75431 0.900506
-2.75434 0.899436
-2.75437 0.898366
-2.7544 0.897297
-2.75443 0.896228
-2.75446 0.895159
-2.75449 0.89409
-2.75452 0.893022
-2.75455 0.891954
-2.75458 0.890886
-2.75461 0.889819
-2.75464 0.888751
-2.75467 0.887685
-2.7547 0.886618
-2.75473 0.885552
-2.75476 0.884486
-2.75479 0.88342
-2.75482 0.882355
-2.75485 0.88129
-2.75488 0.880225
-2.75491 0.879161
-2.75494 0.878097
-2.75497 0.877033
-2.755 0.87597
-2.75503 0.874906
-2.75506 0.873844
-2.7551 0.872781
-2.75513 0.871719
-2.75516 0.870657
-2.75519 0.869595
-2.75522 0.868534
-2.75525 0.867473
-2.75529 0.866413
-2.75532 0.865352
-2.75535 0.864292
-2.75538 0.863233
-2.75541 0.862173
-2.75545 0.861114
-2.75548 0.860055
-2.75551 0.858997
-2.75554 0.857939
-2.75558 0.856881
-2.75561 0.855824
-2.75564 0.854767
-2.75568 0.85371
-2.75571 0.852654
-2.75574 0.851598
-2.75578 0.850542
-2.75581 0.849486
-2.75584 0.848431
-2.75588 0.847377
-2.75591 0.846322
-2.75594 0.845268
-2.75598 0.844214
-2.75601 0.843161
-2.75604 0.842108
-2.75608 0.841055
-2.75611 0.840003
-2.75615 0.838951
-2.75618 0.837899
-2.75622 0.836848
-2.75625 0.835797
-2.75629 0.834746
-2.75632 0.833696
-2.75636 0.832646
-2.75639 0.831596
-2.75643 0.830547
-2.75646 0.829498
-2.7565 0.82845
-2.75653 0.827401
-2.75657 0.826353
-2.7566 0.825306
-2.75664 0.824259
-2.75667 0.823212
-2.75671 0.822166
-2.75674 0.821119
-2.75678 0.820074
-2.75682 0.819028
-2.75685 0.817983
-2.75689 0.816939
-2.75693 0.815894
-2.75696 0.81485
-2.757 0.813807
-2.75703 0.812764
-2.75707 0.811721
-2.75711 0.810678
-2.75715 0.809636
-2.75718 0.808595
-2.75722 0.807553
-2.75726 0.806512
-2.75729 0.805472
-2.75733 0.804431
-2.75737 0.803391
-2.75741 0.802352
-2.75744 0.801313
-2.75748 0.800274
-2.75752 0.799236
-2.75756 0.798198
-2.75759 0.79716
-2.75763 0.796123
-2.75767 0.795086
-2.75771 0.794049
-2.75775 0.793013
-2.75779 0.791977
-2.75782 0.790942
-2.75786 0.789907
-2.7579 0.788872
-2.75794 0.787838
-2.75798 0.786804
-2.75802 0.785771
-2.75806 0.784738
-2.7581 0.783705
-2.75814 0.782673
-2.75818 0.781641
-2.75821 0.78061
-2.75825 0.779579
-2.75829 0.778548
-2.75833 0.777517
-2.75837 0.776488
-2.75841 0.775458
-2.75845 0.774429
-2.75849 0.7734
-2.75853 0.772372
-2.75857 0.771344
-2.75861 0.770316
-2.75865 0.769289
-2.7587 0.768262
-2.75874 0.767236
-2.75878 0.76621
-2.75882 0.765185
-2.75886 0.764159
-2.7589 0.763135
-2.75894 0.76211
-2.75898 0.761086
-2.75902 0.760063
-2.75906 0.75904
-2.75911 0.758017
-2.75915 0.756995
-2.75919 0.755973
-2.75923 0.754951
-2.75927 0.75393
-2.75931 0.75291
-2.75936 0.75189
-2.7594 0.75087
-2.75944 0.74985
-2.75948 0.748831
-2.75952 0.747813
-2.75957 0.746795
-2.75961 0.745777
-2.75965 0.74476
-2.75969 0.743743
-2.75974 0.742726
-2.75978 0.74171
-2.75982 0.740695
-2.75987 0.739679
-2.75991 0.738665
-2.75995 0.73765
-2.76 0.736636
-2.76004 0.735623
-2.76008 0.73461
-2.76013 0.733597
-2.76017 0.732585
-2.76021 0.731573
-2.76026 0.730562
-2.7603 0.729551
-2.76034 0.72854
-2.76039 0.72753
-2.76043 0.726521
-2.76048 0.725511
-2.76052 0.724503
-2.76057 0.723494
-2.76061 0.722486
-2.76066 0.721479
-2.7607 0.720472
-2.76074 0.719465
-2.76079 0.718459
-2.76083 0.717454
-2.76088 0.716448
-2.76092 0.715444
-2.76097 0.714439
-2.76102 0.713435
-2.76106 0.712432
-2.76111 0.711429
-2.76115 0.710426
-2.7612 0.709424
-2.76124 0.708422
-2.76129 0.707421
-2.76133 0.70642
-2.76138 0.70542
-2.76143 0.70442
-2.76147 0.703421
-2.76152 0.702422
-2.76157 0.701423
-2.76161 0.700425
-2.76166 0.699428
-2.76171 0.69843
-2.76175 0.697434
-2.7618 0.696437
-2.76185 0.695442
-2.76189 0.694446
-2.76194 0.693452
-2.76199 0.692457
-2.76203 0.691463
-2.76208 0.69047
-2.76213 0.689477
-2.76218 0.688484
-2.76222 0.687492
-2.76227 0.6865
-2.76232 0.685509
-2.76237 0.684519
-2.76242 0.683528
-2.76246 0.682539
-2.76251 0.681549
-2.76256 0.68056
-2.76261 0.679572
-2.76266 0.678584
-2.7627 0.677597
-2.76275 0.67661
-2.7628 0.675623
-2.76285 0.674637
-2.7629 0.673652
-2.76295 0.672667
-2.763 0.671682
-2.76305 0.670698
-2.7631 0.669715
-2.76314 0.668732
-2.76319 0.667749
-2.76324 0.666767
-2.76329 0.665785
-2.76334 0.664804
-2.76339 0.663823
-2.76344 0.662843
-2.76349 0.661863
-2.76354 0.660884
-2.76359 0.659905
-2.76364 0.658927
-2.76369 0.657949
-2.76374 0.656972
-2.76379 0.655995
-2.76384 0.655018
-2.76389 0.654043
-2.76394 0.653067
-2.76399 0.652092
-2.76404 0.651118
-2.7641 0.650144
-2.76415 0.649171
-2.7642 0.648198
-2.76425 0.647225
-2.7643 0.646254
-2.76435 0.645282
-2.7644 0.644311
-2.76445 0.643341
-2.76451 0.642371
-2.76456 0.641401
-2.76461 0.640433
-2.76466 0.639464
-2.76471 0.638496
-2.76476 0.637529
-2.76482 0.636562
-2.76487 0.635595
-2.76492 0.63463
-2.76497 0.633664
-2.76502 0.632699
-2.76508 0.631735
-2.76513 0.630771
-2.76518 0.629808
-2.76523 0.628845
-2.76529 0.627882
-2.76534 0.626921
-2.76539 0.625959
-2.76545 0.624998
-2.7655 0.624038
-2.76555 0.623078
-2.76561 0.622119
-2.76566 0.62116
-2.76571 0.620202
-2.76577 0.619244
-2.76582 0.618287
-2.76587 0.61733
-2.76593 0.616374
-2.76598 0.615418
-2.76604 0.614463
-2.76609 0.613509
-2.76614 0.612555
-2.7662 0.611601
-2.76625 0.610648
-2.76631 0.609695
-2.76636 0.608743
-2.76641 0.607792
-2.76647 0.606841
-2.76652 0.60589
-2.76658 0.604941
-2.76663 0.603991
-2.76669 0.603042
-2.76674 0.602094
-2.7668 0.601146
-2.76685 0.600199
-2.76691 0.599252
-2.76696 0.598306
-2.76702 0.59736
-2.76708 0.596415
-2.76713 0.59547
-2.76719 0.594526
-2.76724 0.593583
-2.7673 0.59264
-2.76735 0.591697
-2.76741 0.590755
-2.76747 0.589814
-2.76752 0.588873
-2.76758 0.587933
-2.76763 0.586993
-2.76769 0.586054
-2.76775 0.585115
-2.7678 0.584177
-2.76786 0.583239
-2.76792 0.582302
-2.76797 0.581365
-2.76803 0.580429
-2.76809 0.579494
-2.76814 0.578559
-2.7682 0.577625
-2.76826 0.576691
-2.76832 0.575757
-2.76837 0.574825
-2.76843 0.573893
-2.76849 0.572961
-2.76855 0.57203
-2.7686 0.571099
-2.76866 0.570169
-2.76872 0.56924
-2.76878 0.568311
-2.76884 0.567383
-2.76889 0.566455
-2.76895 0.565528
-2.76901 0.564601
-2.76907 0.563675
-2.76913 0.562749
-2.76919 0.561824
-2.76924 0.5609
-2.7693 0.559976
-2.76936 0.559053
-2.76942 0.55813
-2.76948 0.557208
-2.76954 0.556286
-2.7696 0.555365
-2.76966 0.554444
-2.76971 0.553524
-2.76977 0.552605
-2.76983 0.551686
-2.76989 0.550768
-2.76995 0.54985
-2.77001 0.548933
-2.77007 0.548016
-2.77013 0.5471
-2.77019 0.546185
-2.77025 0.54527
-2.77031 0.544356
-2.77037 0.543442
-2.77043 0.542529
-2.77049 0.541616
-2.77055 0.540704
-2.77061 0.539793
-2.77067 0.538882
-2.77073 0.537971
-2.77079 0.537062
-2.77085 0.536152
-2.77091 0.535244
-2.77098 0.534336
-2.77104 0.533428
-2.7711 0.532521
-2.77116 0.531615
-2.77122 0.530709
-2.77128 0.529804
-2.77134 0.5289
-2.7714 0.527996
-2.77147 0.527092
-2.77153 0.52619
-2.77159 0.525287
-2.77165 0.524386
-2.77171 0.523485
-2.77177 0.522584
-2.77184 0.521684
-2.7719 0.520785
-2.77196 0.519886
-2.77202 0.518988
-2.77208 0.51809
-2.77215 0.517193
-2.77221 0.516297
-2.77227 0.515401
-2.77233 0.514506
-2.7724 0.513611
-2.77246 0.512717
-2.77252 0.511824
-2.77258 0.510931
-2.77265 0.510039
-2.77271 0.509147
-2.77277 0.508256
-2.77284 0.507365
-2.7729 0.506475
-2.77296 0.505586
-2.77303 0.504697
-2.77309 0.503809
-2.77315 0.502922
-2.77322 0.502035
-2.77328 0.501148
-2.77334 0.500263
-2.77341 0.499378
-2.77347 0.498493
-2.77354 0.497609
-2.7736 0.496726
-2.77366 0.495843
-2.77373 0.494961
-2.77379 0.494079
-2.77386 0.493198
-2.77392 0.492318
-2.77399 0.491438
-2.77405 0.490559
-2.77412 0.489681
-2.77418 0.488803
-2.77424 0.487925
-2.77431 0.487049
-2.77437 0.486172
-2.77444 0.485297
-2.7745 0.484422
-2.77457 0.483548
-2.77464 0.482674
-2.7747 0.481801
-2.77477 0.480929
-2.77483 0.480057
-2.7749 0.479185
-2.77496 0.478315
-2.77503 0.477445
-2.77509 0.476575
-2.77516 0.475707
-2.77523 0.474838
-2.77529 0.473971
-2.77536 0.473104
-2.77542 0.472238
-2.77549 0.471372
-2.77556 0.470507
-2.77562 0.469642
-2.77569 0.468778
-2.77576 0.467915
-2.77582 0.467052
-2.77589 0.46619
-2.77596 0.465329
-2.77602 0.464468
-2.77609 0.463608
-2.77616 0.462748
-2.77622 0.46189
-2.77629 0.461031
-2.77636 0.460174
-2.77643 0.459317
-2.77649 0.45846
-2.77656 0.457604
-2.77663 0.456749
-2.77669 0.455895
-2.77676 0.455041
-2.77683 0.454187
-2.7769 0.453335
-2.77697 0.452483
-2.77703 0.451631
-2.7771 0.45078
-2.77717 0.44993
-2.77724 0.449081
-2.77731 0.448232
-2.77737 0.447383
-2.77744 0.446536
-2.77751 0.445689
-2.77758 0.444842
-2.77765 0.443996
-2.77772 0.443151
-2.77779 0.442307
-2.77785 0.441463
-2.77792 0.44062
-2.77799 0.439777
-2.77806 0.438935
-2.77813 0.438094
-2.7782 0.437253
-2.77827 0.436413
-2.77834 0.435574
-2.77841 0.434735
-2.77848 0.433897
-2.77855 0.433059
-2.77861 0.432222
-2.77868 0.431386
-2.77875 0.430551
-2.77882 0.429716
-2.77889 0.428881
-2.77896 0.428048
-2.77903 0.427215
-2.7791 0.426382
-2.77917 0.42555
-2.77924 0.424719
-2.77931 0.423889
-2.77938 0.423059
-2.77945 0.42223
-2.77953 0.421401
-2.7796 0.420573
-2.77967 0.419746
-2.77974 0.41892
-2.77981 0.418094
-2.77988 0.417268
-2.77995 0.416444
-2.78002 0.41562
-2.78009 0.414796
-2.78016 0.413974
-2.78023 0.413152
-2.7803 0.41233
-2.78038 0.411509
-2.78045 0.410689
-2.78052 0.40987
-2.78059 0.409051
-2.78066 0.408233
-2.78073 0.407415
-2.78081 0.406598
-2.78088 0.405782
-2.78095 0.404967
-2.78102 0.404152
-2.78109 0.403338
-2.78116 0.402524
-2.78124 0.401711
-2.78131 0.400899
-2.78138 0.400087
-2.78145 0.399276
-2.78153 0.398466
-2.7816 0.397656
-2.78167 0.396847
-2.78174 0.396039
-2.78182 0.395231
-2.78189 0.394424
-2.78196 0.393618
-2.78203 0.392812
-2.78211 0.392007
-2.78218 0.391203
-2.78225 0.390399
-2.78233 0.389596
-2.7824 0.388794
-2.78247 0.387992
-2.78255 0.387191
-2.78262 0.386391
-2.78269 0.385591
-2.78277 0.384792
-2.78284 0.383993
-2.78291 0.383196
-2.78299 0.382399
-2.78306 0.381602
-2.78314 0.380806
-2.78321 0.380011
-2.78328 0.379217
-2.78336 0.378423
-2.78343 0.37763
-2.78351 0.376838
-2.78358 0.376046
-2.78366 0.375255
-2.78373 0.374465
-2.7838 0.373675
-2.78388 0.372886
-2.78395 0.372097
-2.78403 0.37131
-2.7841 0.370523
-2.78418 0.369736
-2.78425 0.368951
-2.78433 0.368166
-2.7844 0.367381
-2.78448 0.366598
-2.78455 0.365815
-2.78463 0.365032
-2.7847 0.364251
-2.78478 0.36347
-2.78485 0.362689
-2.78493 0.36191
-2.785 0.361131
-2.78508 0.360353
-2.78516 0.359575
-2.78523 0.358798
-2.78531 0.358022
-2.78538 0.357246
-2.78546 0.356471
-2.78554 0.355697
-2.78561 0.354924
-2.78569 0.354151
-2.78576 0.353379
-2.78584 0.352607
-2.78592 0.351836
-2.78599 0.351066
-2.78607 0.350297
-2.78615 0.349528
-2.78622 0.34876
-2.7863 0.347993
-2.78638 0.347226
-2.78645 0.34646
-2.78653 0.345694
-2.78661 0.34493
-2.78668 0.344166
-2.78676 0.343403
-2.78684 0.34264
-2.78691 0.341878
-2.78699 0.341117
-2.78707 0.340356
-2.78715 0.339596
-2.78722 0.338837
-2.7873 0.338079
-2.78738 0.337321
-2.78746 0.336564
-2.78753 0.335807
-2.78761 0.335052
-2.78769 0.334297
-2.78777 0.333542
-2.78784 0.332789
-2.78792 0.332036
-2.788 0.331283
-2.78808 0.330532
-2.78816 0.329781
-2.78824 0.329031
-2.78831 0.328281
-2.78839 0.327532
-2.78847 0.326784
-2.78855 0.326037
-2.78863 0.32529
-2.78871 0.324544
-2.78878 0.323799
-2.78886 0.323054
-2.78894 0.32231
-2.78902 0.321567
-2.7891 0.320824
-2.78918 0.320082
-2.78926 0.319341
-2.78934 0.318601
-2.78942 0.317861
-2.78949 0.317122
-2.78957 0.316383
-2.78965 0.315646
-2.78973 0.314909
-2.78981 0.314172
-2.78989 0.313437
-2.78997 0.312702
-2.79005 0.311967
-2.79013 0.311234
-2.79021 0.310501
-2.79029 0.309769
-2.79037 0.309038
-2.79045 0.308307
-2.79053 0.307577
-2.79061 0.306848
-2.79069 0.306119
-2.79077 0.305391
-2.79085 0.304664
-2.79093 0.303937
-2.79101 0.303212
-2.79109 0.302486
-2.79117 0.301762
-2.79125 0.301038
-2.79133 0.300315
-2.79141 0.299593
-2.79149 0.298871
-2.79158 0.298151
-2.79166 0.29743
-2.79174 0.296711
-2.79182 0.295992
-2.7919 0.295274
-2.79198 0.294557
-2.79206 0.29384
-2.79214 0.293124
-2.79222 0.292409
-2.79231 0.291694
-2.79239 0.290981
-2.79247 0.290268
-2.79255 0.289555
-2.79263 0.288843
-2.79271 0.288132
-2.79279 0.287422
-2.79288 0.286713
-2.79296 0.286004
-2.79304 0.285296
-2.79312 0.284588
-2.7932 0.283881
-2.79329 0.283175
-2.79337 0.28247
-2.79345 0.281766
-2.79353 0.281062
-2.79361 0.280359
-2.7937 0.279656
-2.79378 0.278954
-2.79386 0.278253
-2.79394 0.277553
-2.79403 0.276853
-2.79411 0.276154
-2.79419 0.275456
-2.79427 0.274759
-2.79436 0.274062
-2.79444 0.273366
-2.79452 0.272671
-2.79461 0.271976
-2.79469 0.271282
-2.79477 0.270589
-2.79486 0.269897
-2.79494 0.269205
-2.79502 0.268514
-2.7951 0.267823
-2.79519 0.267134
-2.79527 0.266445
-2.79536 0.265757
-2.79544 0.265069
-2.79552 0.264383
-2.79561 0.263697
-2.79569 0.263011
-2.79577 0.262327
-2.79586 0.261643
-2.79594 0.26096
-2.79602 0.260277
-2.79611 0.259596
-2.79619 0.258915
-2.79628 0.258234
-2.79636 0.257555
-2.79645 0.256876
-2.79653 0.256198
-2.79661 0.255521
-2.7967 0.254844
-2.79678 0.254168
-2.79687 0.253493
-2.79695 0.252818
-2.79704 0.252144
-2.79712 0.251471
-2.79721 0.250799
-2.79729 0.250127
-2.79738 0.249457
-2.79746 0.248786
-2.79754 0.248117
-2.79763 0.247448
-2.79771 0.24678
-2.7978 0.246113
-2.79788 0.245446
-2.79797 0.244781
-2.79806 0.244116
-2.79814 0.243451
-2.79823 0.242788
-2.79831 0.242125
-2.7984 0.241462
-2.79848 0.240801
-2.79857 0.24014
-2.79865 0.23948
-2.79874 0.238821
-2.79883 0.238162
-2.79891 0.237504
-2.799 0.236847
-2.79908 0.236191
-2.79917 0.235535
-2.79925 0.23488
-2.79934 0.234226
-2.79943 0.233573
-2.79951 0.23292
-2.7996 0.232268
-2.79969 0.231617
-2.79977 0.230966
-2.79986 0.230316
-2.79994 0.229667
-2.80003 0.229019
-2.80012 0.228371
-2.8002 0.227724
-2.80029 0.227078
-2.80038 0.226432
-2.80046 0.225788
-2.80055 0.225144
-2.80064 0.2245
-2.80072 0.223858
-2.80081 0.223216
-2.8009 0.222575
-2.80099 0.221935
-2.80107 0.221295
-2.80116 0.220656
-2.80125 0.220018
-2.80133 0.21938
-2.80142 0.218744
-2.80151 0.218108
-2.8016 0.217473
-2.80168 0.216838
-2.80177 0.216204
-2.80186 0.215571
-2.80195 0.214939
-2.80203 0.214307
-2.80212 0.213677
-2.80221 0.213046
-2.8023 0.212417
-2.80239 0.211788
-2.80247 0.21116
-2.80256 0.210533
-2.80265 0.209907
-2.80274 0.209281
-2.80283 0.208656
-2.80291 0.208032
-2.803 0.207408
-2.80309 0.206786
-2.80318 0.206164
-2.80327 0.205542
-2.80336 0.204922
-2.80344 0.204302
-2.80353 0.203683
-2.80362 0.203065
-2.80371 0.202447
-2.8038 0.20183
-2.80389 0.201214
-2.80398 0.200598
-2.80406 0.199984
-2.80415 0.19937
-2.80424 0.198757
-2.80433 0.198144
-2.80442 0.197532
-2.80451 0.196921
-2.8046 0.196311
-2.80469 0.195702
-2.80478 0.195093
-2.80487 0.194485
-2.80496 0.193878
-2.80505 0.193271
-2.80514 0.192665
-2.80522 0.19206
-2.80531 0.191456
-2.8054 0.190852
-2.80549 0.190249
-2.80558 0.189647
-2.80567 0.189046
-2.80576 0.188445
-2.80585 0.187845
-2.80594 0.187246
-2.80603 0.186648
-2.80612 0.18605
-2.80621 0.185453
-2.8063 0.184857
-2.80639 0.184261
-2.80648 0.183666
-2.80657 0.183072
-2.80666 0.182479
-2.80675 0.181887
-2.80684 0.181295
-2.80693 0.180704
-2.80702 0.180114
-2.80711 0.179524
-2.80721 0.178935
-2.8073 0.178347
-2.80739 0.17776
-2.80748 0.177173
-2.80757 0.176587
-2.80766 0.176002
-2.80775 0.175418
-2.80784 0.174834
-2.80793 0.174251
-2.80802 0.173669
-2.80811 0.173088
-2.8082 0.172507
-2.8083 0.171927
-2.80839 0.171348
-2.80848 0.17077
-2.80857 0.170192
-2.80866 0.169615
-2.80875 0.169039
-2.80884 0.168463
-2.80894 0.167888
-2.80903 0.167314
-2.80912 0.166741
-2.80921 0.166169
-2.8093 0.165597
-2.80939 0.165026
-2.80948 0.164456
-2.80958 0.163886
-2.80967 0.163317
-2.80976 0.162749
-2.80985 0.162182
-2.80994 0.161615
-2.81004 0.16105
-2.81013 0.160485
-2.81022 0.15992
-2.81031 0.159357
-2.8104 0.158794
-2.8105 0.158232
-2.81059 0.15767
-2.81068 0.15711
-2.81077 0.15655
-2.81087 0.155991
-2.81096 0.155433
-2.81105 0.154875
-2.81114 0.154318
-2.81124 0.153762
-2.81133 0.153206
-2.81142 0.152652
-2.81151 0.152098
-2.81161 0.151545
-2.8117 0.150992
-2.81179 0.150441
-2.81189 0.14989
-2.81198 0.14934
-2.81207 0.14879
-2.81216 0.148241
-2.81226 0.147694
-2.81235 0.147146
-2.81244 0.1466
-2.81254 0.146054
-2.81263 0.145509
-2.81272 0.144965
-2.81282 0.144422
-2.81291 0.143879
-2.813 0.143337
-2.8131 0.142796
-2.81319 0.142255
-2.81328 0.141715
-2.81338 0.141176
-2.81347 0.140638
-2.81357 0.140101
-2.81366 0.139564
-2.81375 0.139028
-2.81385 0.138493
-2.81394 0.137958
-2.81403 0.137424
-2.81413 0.136891
-2.81422 0.136359
-2.81432 0.135827
-2.81441 0.135297
-2.8145 0.134767
-2.8146 0.134237
-2.81469 0.133709
-2.81479 0.133181
-2.81488 0.132654
-2.81498 0.132128
-2.81507 0.131602
-2.81516 0.131077
-2.81526 0.130553
-2.81535 0.13003
-2.81545 0.129507
-2.81554 0.128985
-2.81564 0.128464
-2.81573 0.127944
-2.81583 0.127424
-2.81592 0.126905
-2.81602 0.126387
-2.81611 0.12587
-2.81621 0.125353
-2.8163 0.124838
-2.8164 0.124322
-2.81649 0.123808
-2.81659 0.123294
-2.81668 0.122782
-2.81678 0.122269
-2.81687 0.121758
-2.81697 0.121247
-2.81706 0.120738
-2.81716 0.120228
-2.81725 0.11972
-2.81735 0.119212
-2.81744 0.118706
-2.81754 0.118199
-2.81763 0.117694
-2.81773 0.117189
-2.81782 0.116685
-2.81792 0.116182
-2.81802 0.11568
-2.81811 0.115178
-2.81821 0.114677
-2.8183 0.114177
-2.8184 0.113678
-2.81849 0.113179
-2.81859 0.112681
-2.81869 0.112184
-2.81878 0.111687
-2.81888 0.111192
-2.81897 0.110697
-2.81907 0.110203
-2.81917 0.109709
-2.81926 0.109216
-2.81936 0.108724
-2.81945 0.108233
-2.81955 0.107743
-2.81965 0.107253
-2.81974 0.106764
-2.81984 0.106276
-2.81994 0.105788
-2.82003 0.105302
-2.82013 0.104816
-2.82023 0.10433
-2.82032 0.103846
